date,base
1564,4255
1562,6399
1568,12043
1580,2341
1584,3173
1563,8488
1583,6578
1578,4277
1567,11899
1566,19438
1571,24840
1582,12023
1570,43507
1590,33894
1572,40097
1589,68799
1591,90165
1587,161416
1569,197218
1581,134439
1585,134304
1573,160279
1586,124269
1561,85722
1574,197044
1598,201
1592,40917
1597,90251
1595,122942
1576,919892
1596,527025
1593,123999
1599,329332
1588,1428108
1600,998054
1549,4175
1380,5233
1546,3944
1545,3839
1556,36943
1557,10425
1554,61158
1552,45841
1550,101996
1551,300374
1547,83947
1559,16275
1519,714710
2015,246608
1601,245385
2016,52713
2013,199750
2007,464509
1602,694369
2010,425228
2009,423865
2011,356746
2014,553389
2012,460975
1607,768552
2008,1531282
1605,1626372
1620,1640135
1622,1656474
1609,1600560
1612,1579396
1617,1772245
1613,1741951
1604,2685360
1616,2216699
1621,2543992
1611,2525116
1632,1385011
1624,1417922
1713,3827045
1614,2342004
1717,4021758
1608,2750386
1615,2939290
1623,1024666
1688,3390332
1687,3656765
1686,3313383
1625,1589543
1610,2936235
1628,2268719
1678,1584456
1633,2118511
1618,3044029
1975,1995305
1711,3646180
1629,2943070
1982,2641755
1943,3873342
1712,5804120
1626,1362974
1630,1145343
1944,3604140
1976,2654498
1627,2281227
1710,6800786
1994,1265993
1946,4910481
1978,3108757
1718,10770331
1979,3748581
1951,4341623
1980,3500486
2006,1347158
1690,3236641
1948,5743080
1955,2080711
1949,3610895
1985,3009327
1945,3437900
1652,2263757
1974,3610147
1634,1611743
1649,2441683
1684,4720279
1698,3854991
1958,1369094
1992,1370146
1977,3166145
1997,1355798
1640,2062797
1983,3457476
1682,2786423
1963,1754009
1654,2486883
1641,2051631
2004,806316
1995,1085297
1699,6493669
1981,4835376
1636,2617311
1716,6672208
1991,1824144
1957,1580741
1988,2800917
1961,1371490
1729,10950720
1989,1986410
1967,3095041
2003,488563
1960,2091820
1677,2826347
1655,2926861
1647,3110737
1696,4429363
1993,1445379
1685,7650185
1639,2300068
1987,2602275
1721,4623415
1642,2368591
1984,5026295
2005,540822
2001,1094953
1715,8695590
1743,5507086
1730,6556984
1996,894644
1990,2549323
1644,4116134
1999,1401366
1986,2533624
2002,566893
1702,7903461
1722,4062080
1694,5165114
1700,7682180
1998,1182234
1970,3427041
1720,4864869
1950,4887658
1689,3201095
1679,3246159
1708,5089521
1619,2176940
1728,7985433
1972,2634747
1697,6010867
1969,2820030
1714,15469556
1648,2099922
1653,3906663
1962,1919455
1733,8001504
1631,2472450
1727,8208908
1651,3438974
1973,3545000
1706,4094027
1667,2610060
1725,13216710
1691,5386620
1709,3488016
1656,2427777
1747,5817419
1732,10218364
1719,14709660
1646,3340552
1701,11981085
1703,5139745
1726,6264351
1748,8755132
1650,4175459
1746,7453297
1731,4390902
1645,3749103
1749,7419825
1638,5229818
1658,1078035
1740,9477071
1680,3824988
1734,18958298
1947,12796649
1692,1237987
1959,1108978
1741,6389733
1752,11016208
1704,3604823
1737,13248019
1941,4367284
1661,4426014
1739,13932939
1662,2607444
1657,2449661
1953,2106543
1666,4357476
1971,2311538
1665,3911206
1668,3097694
1723,9256007
1659,2450330
1670,1498667
1669,824096
1965,2254623
1674,1434774
1664,5429237
1745,7797693
1673,2064604
1635,3122914
1753,13457977
1724,27178445
1637,3983686
1681,3423213
1676,2257277
1660,3496671
1663,3687524
1672,775723
1735,17453454
1738,21078966
1736,4919541
1671,4000223
1675,3445084
1776,20926277
1693,17235907
1742,24122502
1814,21023800
1813,21527937
1779,24379681
1761,12367808
1755,17518438
1705,5789920
1744,13246255
1750,15587938
1765,10147736
1764,12202952
1815,24398702
1760,14333354
1758,14775115
1781,22644399
1778,30589687
1809,18471829
1643,5523089
1942,3266656
1954,3749444
1966,4345145
1773,13124455
1915,32451991
1784,30688666
1956,2124968
1767,16541017
1816,46463974
1968,1764601
1810,22698061
1811,27717431
1762,15371480
1785,26447060
1918,37868073
1812,48697601
1786,34634755
1782,33112548
1754,18482846
1791,18616493
1757,19508037
1796,8291601
1917,39618931
1759,24487638
1756,15955252
1790,18283740
1817,37517322
1788,29043768
1777,36611548
1916,42467013
1787,39126791
1770,24991301
1783,34217736
1819,52149608
1774,14754165
1766,12990956
1683,8675688
1794,11139719
1818,46732249
1772,26250711
1695,6190042
1797,17783226
1769,17224913
1707,3218500
1919,43366831
1768,17422867
1820,63640218
1799,13875885
1795,11111819
1808,21348915
1849,67449651
1751,21142973
1793,16383889
1763,12998348
1771,25710002
1789,26027070
1798,27760555
1825,67170136
1848,79715629
1807,19807352
1843,110469282
1826,66884326
1927,50490001
1806,19999719
1822,61615873
1780,32144090
1803,35388766
1805,20584990
1842,96318523
1852,92032194
1952,1984434
1964,2267570
1831,41257474
1775,37468917
1823,73122426
1827,73729067
1830,64862852
1914,85736524
1829,73442505
1824,85097018
1850,98417327
1821,103461121
1913,104460009
1828,78498866
1909,118784660
1846,101137146
1832,52931671
1792,21571479
1911,122361277
1844,113785746
1847,126349741
1928,49526510
1804,26000504
1851,97740146
1940,6136620
1833,71213555
1834,105059527
1921,53229606
1838,108472251
1910,115034666
1931,59001054
1933,30548498
1879,167589239
1908,111852512
1840,99152950
1884,170085641
1923,57468249
1853,162908539
1882,150683595
1839,120758666
1885,184731265
1835,94097427
1878,164918888
1855,124393196
1836,102211884
1935,51241701
1875,173435895
1854,139338644
1841,86031143
1864,145136586
1920,66420627
1860,141396896
1845,160261974
1880,174602044
1800,19490302
1801,22405699
1877,179631674
1881,170917849
1922,76895490
1859,119299246
1896,137589980
1802,31527036
1862,205755387
1883,172976089
1856,146862875
1894,166273081
1897,135704150
1863,147587114
1858,143842731
1892,154893698
1857,122691957
1871,78887436
1861,146148312
1887,178750909
1893,153361990
1872,145718905
1868,134892690
1886,250500584
1906,134407332
1895,155655227
1870,116830697
1904,117804137
1867,181693821
1874,160749787
1899,122120342
1905,127682452
1869,184493342
1907,99508431
1873,150680751
2000,3383383
1606,743771
1603,1050840
1937,27685191
1938,29991546
1936,41648264
1888,165200111
1924,44934247
1902,126076007
1901,141668824
1900,162305526
1903,119744878
1939,17400838
1934,34078584
1932,36457878
1929,47708568
1930,48679653
1925,52836267
1837,100777230
1912,107852573
1891,131667659
1926,55478610
1865,143069426
1898,136577828
1876,178342250
1890,178831653
1866,162975209
1889,205351828
